payment_id,merchant_id,customer_id,amount,currency,payment_method,failure_reason,payment_status,attempt_number,previous_success_rate,time_since_failure_minutes,is_subscription,recovery_eligible,recovery_action,recovery_success,recovered_amount
pay_1226,merch_101,cust_1111,25000,INR,card,temporary_network_error,FAILED,2,0.12,172,0,1,RETRY_PAYMENT,1,25000.0
pay_1227,merch_101,cust_1001,4999,INR,wallet,timeout,FAILED,2,0.83,88,0,1,RETRY_PAYMENT,1,4999.0
pay_1228,merch_105,cust_1164,25000,INR,wallet,insufficient_funds,FAILED,1,0.58,122,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1229,merch_104,cust_1035,499,INR,wallet,bank_declined,FAILED,3,0.42,19,0,0,STOP,0,0.0
pay_1230,merch_101,cust_1200,25000,INR,netbanking,temporary_network_error,FAILED,1,0.52,14,1,1,RETRY_PAYMENT,1,25000.0
pay_1231,merch_102,cust_1064,9999,INR,netbanking,temporary_network_error,FAILED,1,0.92,20,0,1,RETRY_PAYMENT,1,9999.0
pay_1232,merch_104,cust_1128,2999,INR,wallet,timeout,FAILED,1,0.56,29,1,1,RETRY_PAYMENT,0,0.0
pay_1233,merch_102,cust_1167,199,INR,upi,authentication_failure,FAILED,2,0.32,86,0,1,SEND_REMINDER,1,199.0
pay_1234,merch_104,cust_1187,4999,INR,upi,insufficient_funds,FAILED,2,0.16,145,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1235,merch_100,cust_1106,499,INR,wallet,insufficient_funds,FAILED,1,0.71,27,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1236,merch_101,cust_1166,4999,INR,wallet,bank_declined,FAILED,1,0.76,59,0,1,SEND_REMINDER,0,0.0
pay_1237,merch_100,cust_1198,1499,INR,wallet,limit_exceeded,FAILED,3,0.73,142,1,0,STOP,0,0.0
pay_1238,merch_100,cust_1099,9999,INR,card,bank_declined,FAILED,3,0.46,36,0,0,STOP,0,0.0
pay_1239,merch_103,cust_1030,4999,INR,netbanking,insufficient_funds,FAILED,1,0.47,15,0,1,SEND_PAYMENT_LINK,1,4999.0
pay_1240,merch_104,cust_1002,1499,INR,wallet,limit_exceeded,FAILED,2,0.58,4,0,1,SEND_REMINDER,0,0.0
pay_1241,merch_100,cust_1014,999,INR,wallet,insufficient_funds,FAILED,1,0.14,90,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1242,merch_101,cust_1155,9999,INR,wallet,limit_exceeded,FAILED,1,0.66,20,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1243,merch_101,cust_1126,4999,INR,card,bank_declined,FAILED,3,0.36,94,1,0,STOP,0,0.0
pay_1244,merch_105,cust_1062,25000,INR,netbanking,authentication_failure,FAILED,3,0.56,27,0,0,STOP,0,0.0
pay_1245,merch_102,cust_1105,15000,INR,netbanking,temporary_network_error,FAILED,1,0.88,134,0,1,RETRY_PAYMENT,1,15000.0
pay_1246,merch_104,cust_1053,499,INR,netbanking,limit_exceeded,FAILED,1,0.13,61,1,1,SEND_REMINDER,0,0.0
pay_1247,merch_103,cust_1029,199,INR,wallet,temporary_network_error,FAILED,1,0.34,99,1,1,RETRY_PAYMENT,0,0.0
pay_1248,merch_100,cust_1015,2999,INR,wallet,bank_declined,FAILED,1,0.83,99,1,1,SEND_REMINDER,1,2999.0
pay_1249,merch_101,cust_1097,999,INR,wallet,timeout,FAILED,1,0.66,9,1,1,RETRY_PAYMENT,0,0.0
pay_1250,merch_104,cust_1193,4999,INR,netbanking,timeout,FAILED,1,0.74,88,1,1,RETRY_PAYMENT,1,4999.0
pay_1251,merch_105,cust_1188,199,INR,upi,timeout,FAILED,2,0.91,174,1,1,RETRY_PAYMENT,1,199.0
pay_1252,merch_104,cust_1118,9999,INR,netbanking,insufficient_funds,FAILED,2,0.5,61,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1253,merch_102,cust_1174,2999,INR,upi,insufficient_funds,FAILED,2,0.35,147,1,1,SEND_PAYMENT_LINK,1,2999.0
pay_1254,merch_102,cust_1092,2999,INR,netbanking,limit_exceeded,FAILED,2,0.11,79,1,1,SEND_REMINDER,0,0.0
pay_1255,merch_101,cust_1113,15000,INR,upi,bank_declined,FAILED,1,0.5,92,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1256,merch_104,cust_1055,9999,INR,upi,timeout,FAILED,1,0.33,157,1,1,RETRY_PAYMENT,0,0.0
pay_1257,merch_103,cust_1046,2999,INR,netbanking,authentication_failure,FAILED,2,0.21,162,0,1,SEND_REMINDER,1,2999.0
pay_1258,merch_104,cust_1167,199,INR,card,temporary_network_error,FAILED,3,0.13,176,1,1,RETRY_PAYMENT,0,0.0
pay_1259,merch_100,cust_1141,1499,INR,upi,limit_exceeded,FAILED,1,0.93,5,1,1,SEND_REMINDER,0,0.0
pay_1260,merch_100,cust_1153,1499,INR,netbanking,temporary_network_error,FAILED,1,0.53,29,0,1,RETRY_PAYMENT,1,1499.0
pay_1261,merch_102,cust_1146,4999,INR,wallet,temporary_network_error,FAILED,3,0.46,73,0,1,RETRY_PAYMENT,1,4999.0
pay_1262,merch_104,cust_1092,4999,INR,wallet,limit_exceeded,FAILED,1,0.5,76,0,1,SEND_REMINDER,1,4999.0
pay_1263,merch_100,cust_1074,999,INR,upi,temporary_network_error,FAILED,2,0.28,81,1,1,RETRY_PAYMENT,0,0.0
pay_1264,merch_103,cust_1149,199,INR,card,bank_declined,FAILED,3,0.17,20,0,0,STOP,0,0.0
pay_1265,merch_104,cust_1128,25000,INR,wallet,timeout,FAILED,3,0.2,136,0,1,RETRY_PAYMENT,0,0.0
pay_1266,merch_105,cust_1134,25000,INR,wallet,authentication_failure,FAILED,1,0.27,148,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1267,merch_102,cust_1062,4999,INR,card,bank_declined,FAILED,1,0.74,30,0,1,SEND_REMINDER,1,4999.0
pay_1268,merch_103,cust_1092,499,INR,netbanking,timeout,FAILED,2,0.16,93,1,1,RETRY_PAYMENT,1,499.0
pay_1269,merch_103,cust_1107,1499,INR,card,timeout,FAILED,1,0.76,105,0,1,RETRY_PAYMENT,1,1499.0
pay_1270,merch_102,cust_1087,4999,INR,upi,temporary_network_error,FAILED,2,0.46,38,1,1,RETRY_PAYMENT,1,4999.0
pay_1271,merch_101,cust_1046,15000,INR,upi,insufficient_funds,FAILED,1,0.46,142,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1272,merch_101,cust_1008,9999,INR,upi,limit_exceeded,FAILED,1,0.94,34,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1273,merch_102,cust_1032,9999,INR,card,limit_exceeded,FAILED,1,0.2,87,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1274,merch_100,cust_1018,4999,INR,wallet,bank_declined,FAILED,3,0.48,112,1,0,STOP,0,0.0
pay_1275,merch_103,cust_1179,999,INR,card,limit_exceeded,FAILED,2,0.88,131,0,1,SEND_REMINDER,1,999.0
pay_1276,merch_100,cust_1151,4999,INR,wallet,bank_declined,FAILED,1,0.47,131,1,1,SEND_REMINDER,0,0.0
pay_1277,merch_100,cust_1059,2999,INR,wallet,authentication_failure,FAILED,1,0.58,135,1,1,SEND_REMINDER,1,2999.0
pay_1278,merch_103,cust_1081,999,INR,card,temporary_network_error,FAILED,3,0.85,54,1,1,RETRY_PAYMENT,1,999.0
pay_1279,merch_104,cust_1157,4999,INR,upi,authentication_failure,FAILED,1,0.24,74,1,1,SEND_REMINDER,1,4999.0
pay_1280,merch_101,cust_1043,2999,INR,netbanking,timeout,FAILED,1,0.89,171,1,1,RETRY_PAYMENT,1,2999.0
pay_1281,merch_101,cust_1141,25000,INR,card,temporary_network_error,FAILED,2,0.87,139,0,1,RETRY_PAYMENT,1,25000.0
pay_1282,merch_100,cust_1094,1499,INR,netbanking,timeout,FAILED,2,0.72,134,0,1,RETRY_PAYMENT,1,1499.0
pay_1283,merch_102,cust_1028,499,INR,wallet,bank_declined,FAILED,2,0.32,36,1,1,SEND_REMINDER,0,0.0
pay_1284,merch_100,cust_1090,499,INR,card,limit_exceeded,FAILED,1,0.38,130,1,1,SEND_REMINDER,1,499.0
pay_1285,merch_105,cust_1188,25000,INR,upi,limit_exceeded,FAILED,3,0.37,10,1,0,STOP,0,0.0
pay_1286,merch_100,cust_1180,25000,INR,netbanking,insufficient_funds,FAILED,2,0.66,161,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1287,merch_105,cust_1002,1499,INR,card,timeout,FAILED,2,0.84,57,0,1,RETRY_PAYMENT,1,1499.0
pay_1288,merch_101,cust_1124,999,INR,wallet,authentication_failure,FAILED,1,0.27,23,0,1,SEND_REMINDER,1,999.0
pay_1289,merch_100,cust_1125,25000,INR,card,limit_exceeded,FAILED,1,0.13,177,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1290,merch_105,cust_1149,1499,INR,netbanking,bank_declined,FAILED,2,0.66,47,1,1,SEND_REMINDER,0,0.0
pay_1291,merch_102,cust_1171,15000,INR,wallet,limit_exceeded,FAILED,2,0.61,140,1,1,SEND_PAYMENT_LINK,1,15000.0
pay_1292,merch_101,cust_1028,2999,INR,wallet,bank_declined,FAILED,1,0.31,109,0,1,SEND_REMINDER,1,2999.0
pay_1293,merch_102,cust_1169,499,INR,netbanking,limit_exceeded,FAILED,2,0.7,124,1,1,SEND_REMINDER,0,0.0
pay_1294,merch_105,cust_1060,199,INR,netbanking,authentication_failure,FAILED,2,0.28,105,0,1,SEND_REMINDER,0,0.0
pay_1295,merch_102,cust_1066,4999,INR,wallet,bank_declined,FAILED,2,0.46,67,0,1,SEND_REMINDER,1,4999.0
pay_1296,merch_105,cust_1056,4999,INR,upi,authentication_failure,FAILED,2,0.45,147,0,1,SEND_REMINDER,0,0.0
pay_1297,merch_105,cust_1028,4999,INR,card,timeout,FAILED,2,0.12,6,1,1,RETRY_PAYMENT,1,4999.0
pay_1298,merch_105,cust_1085,4999,INR,upi,limit_exceeded,FAILED,1,0.54,93,0,1,SEND_REMINDER,0,0.0
pay_1299,merch_104,cust_1101,1499,INR,netbanking,insufficient_funds,FAILED,1,0.38,56,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1300,merch_100,cust_1005,25000,INR,upi,timeout,FAILED,2,0.77,11,0,1,RETRY_PAYMENT,1,25000.0
pay_1301,merch_100,cust_1058,1499,INR,upi,authentication_failure,FAILED,3,0.21,97,1,0,STOP,0,0.0
pay_1302,merch_101,cust_1189,2999,INR,upi,temporary_network_error,FAILED,1,0.53,107,0,1,RETRY_PAYMENT,1,2999.0
pay_1303,merch_104,cust_1154,999,INR,upi,limit_exceeded,FAILED,2,0.77,50,1,1,SEND_REMINDER,0,0.0
pay_1304,merch_103,cust_1131,199,INR,netbanking,authentication_failure,FAILED,2,0.27,68,1,1,SEND_REMINDER,1,199.0
pay_1305,merch_103,cust_1023,1499,INR,wallet,timeout,FAILED,1,0.51,180,0,1,RETRY_PAYMENT,1,1499.0
pay_1306,merch_103,cust_1186,9999,INR,netbanking,timeout,FAILED,3,0.19,58,0,1,RETRY_PAYMENT,1,9999.0
pay_1307,merch_101,cust_1114,4999,INR,wallet,timeout,FAILED,1,0.65,86,0,1,RETRY_PAYMENT,0,0.0
pay_1308,merch_100,cust_1024,25000,INR,card,insufficient_funds,FAILED,2,0.6,22,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1309,merch_103,cust_1133,1499,INR,upi,bank_declined,FAILED,1,0.45,87,0,1,SEND_REMINDER,1,1499.0
pay_1310,merch_105,cust_1144,9999,INR,upi,authentication_failure,FAILED,3,0.28,144,1,0,STOP,0,0.0
pay_1311,merch_104,cust_1127,4999,INR,card,authentication_failure,FAILED,2,0.7,132,0,1,SEND_REMINDER,0,0.0
pay_1312,merch_103,cust_1179,499,INR,wallet,insufficient_funds,FAILED,1,0.24,32,0,1,SEND_PAYMENT_LINK,1,499.0
pay_1313,merch_100,cust_1009,9999,INR,wallet,insufficient_funds,FAILED,3,0.78,125,0,0,STOP,0,0.0
pay_1314,merch_105,cust_1140,9999,INR,wallet,temporary_network_error,FAILED,1,0.2,76,1,1,RETRY_PAYMENT,1,9999.0
pay_1315,merch_104,cust_1095,999,INR,card,authentication_failure,FAILED,2,0.68,158,1,1,SEND_REMINDER,0,0.0
pay_1316,merch_102,cust_1120,15000,INR,card,authentication_failure,FAILED,3,0.71,35,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1317,merch_103,cust_1002,4999,INR,wallet,insufficient_funds,FAILED,1,0.5,2,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1318,merch_101,cust_1177,499,INR,wallet,authentication_failure,FAILED,1,0.15,120,0,1,SEND_REMINDER,1,499.0
pay_1319,merch_105,cust_1143,1499,INR,netbanking,limit_exceeded,FAILED,1,0.89,71,1,1,SEND_REMINDER,0,0.0
pay_1320,merch_103,cust_1149,2999,INR,netbanking,timeout,FAILED,2,0.89,144,0,1,RETRY_PAYMENT,1,2999.0
pay_1321,merch_101,cust_1026,1499,INR,netbanking,insufficient_funds,FAILED,1,0.58,33,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1322,merch_104,cust_1154,2999,INR,wallet,insufficient_funds,FAILED,1,0.1,60,0,1,SEND_PAYMENT_LINK,1,2999.0
pay_1323,merch_104,cust_1037,999,INR,card,bank_declined,FAILED,1,0.37,14,0,1,SEND_REMINDER,0,0.0
pay_1324,merch_103,cust_1108,15000,INR,netbanking,authentication_failure,FAILED,2,0.75,62,1,1,SEND_PAYMENT_LINK,1,15000.0
pay_1325,merch_103,cust_1180,15000,INR,netbanking,authentication_failure,FAILED,2,0.37,21,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1326,merch_105,cust_1071,999,INR,wallet,timeout,FAILED,2,0.52,65,0,1,RETRY_PAYMENT,1,999.0
pay_1327,merch_103,cust_1166,4999,INR,card,temporary_network_error,FAILED,1,0.83,172,1,1,RETRY_PAYMENT,1,4999.0
pay_1328,merch_101,cust_1157,25000,INR,card,bank_declined,FAILED,1,0.25,3,0,1,SEND_PAYMENT_LINK,1,25000.0
pay_1329,merch_104,cust_1049,199,INR,netbanking,authentication_failure,FAILED,1,0.87,65,0,1,SEND_REMINDER,1,199.0
pay_1330,merch_100,cust_1165,2999,INR,wallet,bank_declined,FAILED,1,0.95,65,1,1,SEND_REMINDER,1,2999.0
pay_1331,merch_104,cust_1007,15000,INR,wallet,bank_declined,FAILED,1,0.5,166,0,1,SEND_PAYMENT_LINK,1,15000.0
pay_1332,merch_100,cust_1156,999,INR,card,insufficient_funds,FAILED,1,0.46,31,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1333,merch_105,cust_1015,4999,INR,upi,timeout,FAILED,1,0.94,50,0,1,RETRY_PAYMENT,1,4999.0
pay_1334,merch_105,cust_1081,999,INR,netbanking,timeout,FAILED,1,0.9,104,1,1,RETRY_PAYMENT,1,999.0
pay_1335,merch_105,cust_1015,499,INR,card,timeout,FAILED,1,0.72,22,0,1,RETRY_PAYMENT,1,499.0
pay_1336,merch_102,cust_1155,1499,INR,wallet,insufficient_funds,FAILED,3,0.73,1,1,0,STOP,0,0.0
pay_1337,merch_102,cust_1143,4999,INR,upi,authentication_failure,FAILED,2,0.58,179,0,1,SEND_REMINDER,0,0.0
pay_1338,merch_103,cust_1022,499,INR,upi,insufficient_funds,FAILED,3,0.17,82,0,0,STOP,0,0.0
pay_1339,merch_101,cust_1002,1499,INR,netbanking,bank_declined,FAILED,1,0.85,64,1,1,SEND_REMINDER,0,0.0
pay_1340,merch_105,cust_1048,999,INR,netbanking,temporary_network_error,FAILED,2,0.7,46,1,1,RETRY_PAYMENT,1,999.0
pay_1341,merch_102,cust_1105,1499,INR,card,authentication_failure,FAILED,1,0.25,76,1,1,SEND_REMINDER,0,0.0
pay_1342,merch_102,cust_1023,15000,INR,netbanking,timeout,FAILED,1,0.4,165,1,1,RETRY_PAYMENT,0,0.0
pay_1343,merch_105,cust_1043,199,INR,wallet,insufficient_funds,FAILED,2,0.58,180,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1344,merch_105,cust_1073,1499,INR,netbanking,limit_exceeded,FAILED,2,0.57,69,0,1,SEND_REMINDER,0,0.0
pay_1345,merch_101,cust_1066,1499,INR,wallet,authentication_failure,FAILED,1,0.88,133,0,1,SEND_REMINDER,1,1499.0
pay_1346,merch_103,cust_1150,4999,INR,netbanking,timeout,FAILED,2,0.66,9,1,1,RETRY_PAYMENT,1,4999.0
pay_1347,merch_105,cust_1091,199,INR,card,bank_declined,FAILED,2,0.38,166,0,1,SEND_REMINDER,1,199.0
pay_1348,merch_102,cust_1078,999,INR,wallet,timeout,FAILED,1,0.74,113,1,1,RETRY_PAYMENT,1,999.0
pay_1349,merch_105,cust_1111,9999,INR,wallet,insufficient_funds,FAILED,1,0.71,154,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1350,merch_103,cust_1076,199,INR,card,timeout,FAILED,1,0.46,69,1,1,RETRY_PAYMENT,1,199.0
pay_1351,merch_101,cust_1131,999,INR,netbanking,timeout,FAILED,3,0.9,51,0,1,RETRY_PAYMENT,1,999.0
pay_1352,merch_102,cust_1013,499,INR,netbanking,insufficient_funds,FAILED,1,0.49,43,1,1,SEND_PAYMENT_LINK,1,499.0
pay_1353,merch_101,cust_1051,999,INR,netbanking,authentication_failure,FAILED,1,0.26,53,1,1,SEND_REMINDER,1,999.0
pay_1354,merch_101,cust_1039,25000,INR,netbanking,temporary_network_error,FAILED,2,0.24,26,1,1,RETRY_PAYMENT,1,25000.0
pay_1355,merch_103,cust_1178,1499,INR,wallet,limit_exceeded,FAILED,2,0.81,63,0,1,SEND_REMINDER,1,1499.0
pay_1356,merch_102,cust_1195,999,INR,wallet,authentication_failure,FAILED,1,0.8,109,1,1,SEND_REMINDER,1,999.0
pay_1357,merch_102,cust_1125,199,INR,card,timeout,FAILED,1,0.75,95,1,1,RETRY_PAYMENT,1,199.0
pay_1358,merch_100,cust_1156,9999,INR,upi,limit_exceeded,FAILED,1,0.22,49,0,1,SEND_PAYMENT_LINK,1,9999.0
pay_1359,merch_103,cust_1023,4999,INR,wallet,limit_exceeded,FAILED,1,0.46,73,1,1,SEND_REMINDER,0,0.0
pay_1360,merch_103,cust_1008,2999,INR,wallet,insufficient_funds,FAILED,1,0.44,133,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1361,merch_100,cust_1088,499,INR,wallet,temporary_network_error,FAILED,1,0.37,148,1,1,RETRY_PAYMENT,1,499.0
pay_1362,merch_100,cust_1124,9999,INR,wallet,temporary_network_error,FAILED,1,0.46,163,0,1,RETRY_PAYMENT,1,9999.0
pay_1363,merch_103,cust_1128,4999,INR,wallet,limit_exceeded,FAILED,1,0.82,94,0,1,SEND_REMINDER,0,0.0
pay_1364,merch_103,cust_1136,9999,INR,upi,insufficient_funds,FAILED,1,0.39,152,1,1,SEND_PAYMENT_LINK,1,9999.0
pay_1365,merch_104,cust_1186,15000,INR,wallet,temporary_network_error,FAILED,2,0.34,32,1,1,RETRY_PAYMENT,1,15000.0
pay_1366,merch_100,cust_1153,4999,INR,netbanking,bank_declined,FAILED,1,0.67,7,1,1,SEND_REMINDER,1,4999.0
pay_1367,merch_102,cust_1106,199,INR,wallet,authentication_failure,FAILED,1,0.64,153,0,1,SEND_REMINDER,1,199.0
pay_1368,merch_100,cust_1136,9999,INR,card,insufficient_funds,FAILED,1,0.55,33,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1369,merch_103,cust_1070,4999,INR,wallet,limit_exceeded,FAILED,2,0.31,135,1,1,SEND_REMINDER,1,4999.0
pay_1370,merch_102,cust_1095,199,INR,card,timeout,FAILED,3,0.64,26,1,1,RETRY_PAYMENT,0,0.0
pay_1371,merch_105,cust_1020,4999,INR,netbanking,bank_declined,FAILED,2,0.12,66,0,1,SEND_REMINDER,0,0.0
pay_1372,merch_103,cust_1029,1499,INR,netbanking,authentication_failure,FAILED,2,0.54,63,0,1,SEND_REMINDER,1,1499.0
pay_1373,merch_103,cust_1055,9999,INR,netbanking,limit_exceeded,FAILED,3,0.76,71,0,0,STOP,0,0.0
pay_1374,merch_104,cust_1102,999,INR,netbanking,authentication_failure,FAILED,1,0.45,5,1,1,SEND_REMINDER,0,0.0
pay_1375,merch_102,cust_1068,15000,INR,netbanking,temporary_network_error,FAILED,1,0.29,84,0,1,RETRY_PAYMENT,1,15000.0
pay_1376,merch_102,cust_1186,15000,INR,wallet,limit_exceeded,FAILED,2,0.38,100,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1377,merch_100,cust_1087,4999,INR,netbanking,authentication_failure,FAILED,2,0.23,128,0,1,SEND_REMINDER,0,0.0
pay_1378,merch_101,cust_1172,9999,INR,netbanking,bank_declined,FAILED,1,0.66,147,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1379,merch_104,cust_1088,499,INR,card,limit_exceeded,FAILED,2,0.41,75,1,1,SEND_REMINDER,0,0.0
pay_1380,merch_103,cust_1007,999,INR,card,timeout,FAILED,1,0.58,107,0,1,RETRY_PAYMENT,1,999.0
pay_1381,merch_102,cust_1142,15000,INR,card,bank_declined,FAILED,2,0.21,156,0,1,SEND_PAYMENT_LINK,1,15000.0
pay_1382,merch_101,cust_1054,499,INR,netbanking,insufficient_funds,FAILED,1,0.75,103,1,1,SEND_PAYMENT_LINK,1,499.0
pay_1383,merch_101,cust_1107,2999,INR,netbanking,authentication_failure,FAILED,3,0.19,176,1,0,STOP,0,0.0
pay_1384,merch_104,cust_1137,25000,INR,wallet,insufficient_funds,FAILED,2,0.52,119,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1385,merch_103,cust_1040,999,INR,wallet,authentication_failure,FAILED,1,0.55,86,1,1,SEND_REMINDER,0,0.0
pay_1386,merch_105,cust_1025,9999,INR,wallet,bank_declined,FAILED,2,0.26,8,0,1,SEND_PAYMENT_LINK,1,9999.0
pay_1387,merch_104,cust_1128,499,INR,wallet,temporary_network_error,FAILED,1,0.62,43,1,1,RETRY_PAYMENT,1,499.0
pay_1388,merch_102,cust_1005,9999,INR,card,insufficient_funds,FAILED,2,0.41,62,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1389,merch_105,cust_1051,4999,INR,card,authentication_failure,FAILED,1,0.86,53,1,1,SEND_REMINDER,1,4999.0
pay_1390,merch_105,cust_1154,15000,INR,card,insufficient_funds,FAILED,2,0.53,29,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1391,merch_101,cust_1062,15000,INR,upi,temporary_network_error,FAILED,3,0.13,174,1,1,RETRY_PAYMENT,0,0.0
pay_1392,merch_103,cust_1098,499,INR,wallet,authentication_failure,FAILED,3,0.56,156,0,0,STOP,0,0.0
pay_1393,merch_103,cust_1123,199,INR,netbanking,bank_declined,FAILED,3,0.75,94,1,1,SEND_REMINDER,0,0.0
pay_1394,merch_104,cust_1161,15000,INR,wallet,temporary_network_error,FAILED,1,0.22,68,0,1,RETRY_PAYMENT,1,15000.0
pay_1395,merch_102,cust_1105,4999,INR,card,insufficient_funds,FAILED,2,0.28,25,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1396,merch_100,cust_1117,15000,INR,card,authentication_failure,FAILED,1,0.35,114,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1397,merch_105,cust_1066,2999,INR,upi,insufficient_funds,FAILED,1,0.54,7,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1398,merch_104,cust_1092,2999,INR,netbanking,limit_exceeded,FAILED,1,0.58,79,1,1,SEND_REMINDER,0,0.0
pay_1399,merch_105,cust_1075,999,INR,card,insufficient_funds,FAILED,2,0.35,99,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1400,merch_100,cust_1054,2999,INR,card,timeout,FAILED,1,0.32,131,1,1,RETRY_PAYMENT,1,2999.0
pay_1401,merch_101,cust_1088,999,INR,netbanking,timeout,FAILED,1,0.42,125,0,1,RETRY_PAYMENT,0,0.0
pay_1402,merch_103,cust_1044,15000,INR,wallet,temporary_network_error,FAILED,3,0.9,88,0,1,RETRY_PAYMENT,1,15000.0
pay_1403,merch_101,cust_1038,2999,INR,upi,limit_exceeded,FAILED,1,0.4,118,0,1,SEND_REMINDER,0,0.0
pay_1404,merch_104,cust_1058,1499,INR,netbanking,limit_exceeded,FAILED,1,0.44,26,1,1,SEND_REMINDER,0,0.0
pay_1405,merch_102,cust_1141,25000,INR,upi,temporary_network_error,FAILED,2,0.58,64,0,1,RETRY_PAYMENT,1,25000.0
pay_1406,merch_105,cust_1046,1499,INR,card,limit_exceeded,FAILED,3,0.49,11,1,0,STOP,0,0.0
pay_1407,merch_104,cust_1071,499,INR,card,limit_exceeded,FAILED,1,0.87,34,1,1,SEND_REMINDER,1,499.0
pay_1408,merch_101,cust_1062,15000,INR,wallet,temporary_network_error,FAILED,2,0.85,14,1,1,RETRY_PAYMENT,1,15000.0
pay_1409,merch_100,cust_1050,15000,INR,upi,bank_declined,FAILED,1,0.5,26,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1410,merch_102,cust_1145,199,INR,wallet,temporary_network_error,FAILED,3,0.85,165,0,1,RETRY_PAYMENT,1,199.0
pay_1411,merch_105,cust_1157,15000,INR,upi,authentication_failure,FAILED,2,0.61,127,0,1,SEND_PAYMENT_LINK,1,15000.0
pay_1412,merch_103,cust_1131,2999,INR,netbanking,authentication_failure,FAILED,2,0.31,71,1,1,SEND_REMINDER,0,0.0
pay_1413,merch_100,cust_1193,999,INR,wallet,temporary_network_error,FAILED,1,0.86,131,1,1,RETRY_PAYMENT,1,999.0
pay_1414,merch_101,cust_1016,9999,INR,netbanking,temporary_network_error,FAILED,2,0.39,176,0,1,RETRY_PAYMENT,1,9999.0
pay_1415,merch_100,cust_1195,1499,INR,card,authentication_failure,FAILED,2,0.36,136,1,1,SEND_REMINDER,1,1499.0
pay_1416,merch_102,cust_1156,1499,INR,card,authentication_failure,FAILED,1,0.26,102,0,1,SEND_REMINDER,0,0.0
pay_1417,merch_104,cust_1169,999,INR,netbanking,timeout,FAILED,2,0.66,107,1,1,RETRY_PAYMENT,1,999.0
pay_1418,merch_102,cust_1120,2999,INR,netbanking,insufficient_funds,FAILED,1,0.38,91,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1419,merch_103,cust_1144,9999,INR,wallet,temporary_network_error,FAILED,2,0.15,105,1,1,RETRY_PAYMENT,1,9999.0
pay_1420,merch_101,cust_1116,2999,INR,upi,limit_exceeded,FAILED,1,0.28,66,1,1,SEND_REMINDER,0,0.0
pay_1421,merch_100,cust_1082,9999,INR,wallet,authentication_failure,FAILED,2,0.58,52,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1422,merch_103,cust_1070,499,INR,upi,insufficient_funds,FAILED,1,0.38,123,1,1,SEND_PAYMENT_LINK,0,0.0
pay_1423,merch_100,cust_1199,9999,INR,wallet,insufficient_funds,FAILED,1,0.94,151,1,1,SEND_PAYMENT_LINK,1,9999.0
pay_1424,merch_100,cust_1163,4999,INR,netbanking,timeout,FAILED,1,0.47,73,0,1,RETRY_PAYMENT,1,4999.0
pay_1425,merch_105,cust_1018,4999,INR,wallet,insufficient_funds,FAILED,1,0.6,147,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1426,merch_103,cust_1062,4999,INR,netbanking,timeout,FAILED,2,0.79,177,0,1,RETRY_PAYMENT,1,4999.0
pay_1427,merch_100,cust_1179,4999,INR,netbanking,bank_declined,FAILED,3,0.85,48,1,1,SEND_REMINDER,0,0.0
pay_1428,merch_103,cust_1092,4999,INR,card,limit_exceeded,FAILED,3,0.32,155,0,0,STOP,0,0.0
pay_1429,merch_101,cust_1030,9999,INR,wallet,bank_declined,FAILED,2,0.78,136,0,1,SEND_PAYMENT_LINK,0,0.0
